Timestamp,Sender Redacted,Recipients Redacted,Filters,SMS Message Type,Preview
XX/XX/2015  10:42:40,1208XXXX581,1904XXXX796,Blocking Filter U,SMPP-AO,You were chosen to test the Galaxy S4 before it comes out and keep it. Go to www.sendREDACTED.com to get it now
XX/XX/2015  10:42:41,1267XXXX674,1904XXXX796,Blocking Filter U,SMPP-AO,You were chosen to test the Galaxy S4 before it comes out and keep it. Go to www.sendREDACTED.com to get it now
XX/XX/2015  10:42:43,1908XXXX179,1904XXXX796,Blocking Filter U,SMPP-AO,You were chosen to test the Galaxy S4 before it comes out and keep it. Go to www.sendREDACTED.com to get it now
XX/XX/2015  10:38:08,1626XXXX320,1904XXXX850,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply STOP to end
XX/XX/2015  09:46:09,1505XXXX777,1904XXXX964,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program or Reply End
XX/XX/2015  10:05:16,1347XXXX668,1904XXXX149,Suspicious Filter R,SMPP-AO,Local  girls  found:  view their photos: http:// REDACTED/4iKgR Reply STOP to unsubscribe
XX/XX/2015  10:16:02,1347XXXX692,1904XXXX791,Suspicious Filter R,SMPP-AO,Local  girls  found:  view their photos: http:// REDACTED/N6GAh Reply STOP to unsubscribe
XX/XX/2015  08:09:37,1832XXXX558,1904XXXX912,"Blocking Filter F , Blocking Filter U",SMPP-AO,Short on cash? We got you covered! Get approved for CASH in 10 min.100% Secure Bad credit -OK! Grab your CASH NOW! www. REDACTED/cash to opt out reply stop
XX/XX/2015  09:31:08,1772XXXX091,1904XXXX050,Blocking Filter F,SMPP-AO,"Too many cash advances? End Fees & Interest now, get 75% back each month! Stop auto-drafts & keep YOUR MONEY. Call XXXXX49687 or Reply Stop"
XX/XX/2015  09:14:32,1832XXXX375,1904XXXX482,"Blocking Filter F , Blocking Filter U",SMPP-AO,Short on cash? We got you covered! Get approved for CASH in 10 min.100% Secure Bad credit -OK! Grab your CASH NOW! www. REDACTED/cash to opt out reply stop
XX/XX/2015  10:00:42,1435XXXX441,1904XXXX960,"Blocking Filter F , Blocking Filter U",SMPP-AO,You were picked to test the Iphone 6 before its released and keep it. Enter your info at www.sendREDACTED.com to get it now
XX/XX/2015  09:35:09,1302XXXX708,1904XXXX597,Blocking Filter F,SMPP-AO,"Too many cash advances? End Fees & Interest now, get 75% back each month! Stop auto-drafts & keep YOUR MONEY. Call XXXXX49687 or Reply Quit"
XX/XX/2015  09:00:10,1704XXXX961,1904XXXX189,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply End 4 removal
XX/XX/2015  10:51:56,1347XXXX988,1904XXXX588,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Wow!  members flirted with you at REDACTED View them! http:// REDACTED/DlX8E Reply STOP to unsubscribe
XX/XX/2015  08:27:10,1443XXXX717,1904XXXX600,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply Stop 4 no more
XX/XX/2015  08:10:38,1832XXXX582,1904XXXX635,"Blocking Filter F , Blocking Filter U",SMPP-AO,Short on cash? We got you covered! Get approved for CASH in 10 min.100% Secure Bad credit -OK! Grab your CASH NOW! www. REDACTED/cash to opt out reply stop
XX/XX/2015  09:31:46,1307XXXX629,1904XXXX525,"Blocking Filter F , Blocking Filter U",SMPP-AO,You were chosen to test the galaxy s4 before its released and keep it. Enter your info at www.sendREDACTED.com to get it now
XX/XX/2015  10:08:29,1347XXXX164,1904XXXX403,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Singles in YOUR AREA:  more matches here: http:// REDACTED/Wz72W Reply STOP to unsubscribe
XX/XX/2015  08:05:25,1719XXXX069,1904XXXX870,"Blocking Filter F , Blocking Filter U",SMPP-AO,You were picked to test the Iphone 6 before its released and keep it. Enter your info at www.REDACTED.com to get it now
XX/XX/2015  08:23:28,1281XXXX778,1904XXXX014,"Blocking Filter F , Blocking Filter U",SMPP-AO,Short on cash? We got you covered! Get approved for CASH in 10 min.100% Secure Bad credit -OK! Grab your CASH NOW! www. REDACTED/cash to opt out reply stop
XX/XX/2015  08:40:10,1612XXXX719,1904XXXX353,"Blocking Filter F , Blocking Filter U",SMPP-AO,Short on cash? We got you covered! Get approved for CASH in 10 min.100% Secure Bad credit -OK! Grab your CASH NOW! www. REDACTED/cash to opt out reply stop
XX/XX/2015  10:00:08,1847XXXX080,1904XXXX511,Blocking Filter F,SMPP-AO,"Too many cash advances? End Fees & Interest now, get 75% back each month! Stop auto-drafts & keep YOUR MONEY. Call XXXXXXX302 Reply STOP to end"
XX/XX/2015  10:19:13,1765XXXX712,1908XXXX446,Blocking Filter F,SMPP-AO,"Hi Deidre, Do you have 2 or more outstanding payday loans? We can help you get rid of them. Call XXX-XXX-5445 This is not a loan program. Reply STOP 2Quit"
XX/XX/2015  10:03:40,1347XXXX277,1908XXXX736,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Singles in YOUR AREA:  more matches here: http:// REDACTED/Dak2U Reply STOP to unsubscribe
XX/XX/2015  09:35:08,1507XXXX019,1908XXXX168,Blocking Filter U,SMPP-AO,You were picked to test the Galaxy S4 or Iphone 6 before they come out. Go to www.sendREDACTED.com to get it now
XX/XX/2015  09:35:14,1814XXXX711,1908XXXX168,Blocking Filter U,SMPP-AO,You were picked to test the Galaxy S4 or Iphone 6 before they come out. Go to www.sendREDACTED.com to get it now
XX/XX/2015  10:05:23,1347XXXX172,1908XXXX301,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Singles in YOUR AREA:  more matches here: http:// REDACTED/P5LTW Reply STOP to unsubscribe
XX/XX/2015  10:40:51,1757XXXX231,1908XXXX014,Blocking Filter U,SMPP-AO,Love's medication. No prescription. Fast Delivery!  www.REDACTED-online.info/lxgvkb-1
XX/XX/2015  10:27:31,1702XXXX413,1908XXXX159,Blocking Filter F,SMPP-AO,Casting Alert: Johnny Depp Feature Film searching for Main Characters & Extras! Pays up to $842/day Call REDACTED XXX-XXX-XXXX ASAP! -Reply STOP to opt out
XX/XX/2015  10:31:14,1208XXXX044,1908XXXX908,Blocking Filter U,SMPP-AO,You were chosen to test the Samsung Galaxy S4 before its released and keep it. Go to www.sendREDACTED.com to get it now
XX/XX/2015  10:48:43,1347XXXX017,1908XXXX228,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Wow!  members flirted with you at REDACTED View them! http:// REDACTED/9uwh5 Reply STOP to unsubscribe
XX/XX/2015  10:20:05,1347XXXX756,1908XXXX453,Suspicious Filter R,SMPP-AO,Local  girls  found:  view their photos: http:// REDACTED/fNP9L Reply STOP to unsubscribe
XX/XX/2015  09:14:07,1302XXXX315,1908XXXX484,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding payday loans? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply Quit 4 removal
XX/XX/2015  08:24:33,1469XXXX822,1908XXXX063,"Blocking Filter F , Blocking Filter U",SMPP-AO,You were picked to test the Iphone 6 before its released and keep it. Enter your info at www.sendREDACTED.com to get it now
XX/XX/2015  09:35:29,1702XXXX895,1908XXXX671,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  09:47:45,1347XXXX679,1908XXXX326,Blocking Filter U,SMPP-AO,You were picked to test the Galaxy S4 or Iphone 6 before they come out. Go to www.sendREDACTED.com to get it now
XX/XX/2015  09:47:40,1701XXXX999,1908XXXX326,Blocking Filter U,SMPP-AO,You were picked to test the Galaxy S4 or Iphone 6 before they come out. Go to www.sendREDACTED.com to get it now
XX/XX/2015  09:54:19,1702XXXX362,1908XXXX156,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  10:13:05,1347XXXX698,1908XXXX778,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Singles in YOUR AREA:  more matches here: http:// REDACTED/sv4Rw Reply STOP to unsubscribe
XX/XX/2015  10:03:22,1208XXXX902,1908XXXX210,Blocking Filter F,SMPP-AO,"REDACTEDCa$h: As a customer benefit, we provide account updates & offers by text. For more information call XXX-XXX-5000 or reply HELP4help"
XX/XX/2015  09:37:40,1702XXXX519,1908XXXX479,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  09:38:09,1618XXXX741,1908XXXX743,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply Stop 4 no more
XX/XX/2015  10:00:32,1347XXXX934,1908XXXX501,Suspicious Filter R,SMPP-AO,Local  girls  found:  view their photos: http:// REDACTED/Y94WL Reply STOP to unsubscribe
XX/XX/2015  08:16:43,1801XXXX120,1908XXXX340,Blocking Filter F,SMPP-AO,"Lisandra, its Beth with REDACTED.  Call me today at XXX-XXX-3512 for a FREE TransUnion credit report and your current credit score. Txt STOP to quit"
XX/XX/2015  09:29:34,1702XXXX400,1908XXXX381,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  09:03:09,1443XXXX834,1908XXXX064,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply DNC to end
XX/XX/2015  10:18:23,1510XXXX372,1908XXXX009,Blocking Filter U,SMPP-AO,You were chosen to test the Galaxy S4 before it comes out and keep it. Go to www.sendREDACTED.com to get it now
XX/XX/2015  10:18:26,1760XXXX510,1908XXXX009,Blocking Filter U,SMPP-AO,You were chosen to test the Galaxy S4 before it comes out and keep it. Go to www.sendREDACTED.com to get it now
XX/XX/2015  09:59:58,1702XXXX904,1908XXXX797,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  10:55:45,1406XXXX766,1908XXXX614,"Blocking Filter F , Blocking Filter U",SMPP-AO,You were picked to test the Iphone 6 before its released and keep it. Enter your info at www.sendREDACTED.com to get it now
XX/XX/2015  10:55:36,1402XXXX175,1908XXXX291,"Blocking Filter F , Blocking Filter U",SMPP-AO,You were picked to test the Galaxy S4 and keep it before its released. Enter your info at www.sendREDACTED.com to get it now
XX/XX/2015  09:34:15,1702XXXX392,1908XXXX580,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  09:05:13,1720XXXX945,1909XXXX659,"Blocking Filter F , Blocking Filter U",SMPP-AO,You were picked to test the Iphone 6 before its released and keep it. Enter your info at www.REDACTED.com to get it now
XX/XX/2015  08:18:10,1321XXXX736,1909XXXX114,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply STOP to end
XX/XX/2015  10:37:28,1347XXXX128,1909XXXX184,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Wow!  members flirted with you at REDACTED View them! http:// REDACTED/Ba0iZ Reply STOP to unsubscribe
XX/XX/2015  09:47:58,1413XXXX969,1909XXXX931,Blocking Filter U,SMPP-AO,You were chosen to test the Samsung Galaxy S4 before its released and keep it. Go to www.sendREDACTED.com to get it now
XX/XX/2015  09:46:29,1702XXXX419,1909XXXX671,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  10:47:28,1347XXXX903,1909XXXX941,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Wow!  members flirted with you at REDACTED View them! http:// REDACTED/C3JY4 Reply STOP to unsubscribe
XX/XX/2015  10:03:19,1347XXXX141,1909XXXX902,Suspicious Filter R,SMPP-AO,Local  girls  found:  view their photos: http:// REDACTED/lnvvL Reply STOP to unsubscribe
XX/XX/2015  08:35:09,1505XXXX774,1909XXXX619,Blocking Filter F,SMPP-AO,"Too many cash advances? End Fees & Interest now, get 75% back each month! Stop auto-drafts & keep YOUR MONEY. Call XXXXXXX302 or Reply Quit"
XX/XX/2015  09:40:39,1702XXXX365,1909XXXX834,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  10:36:00,1860XXXX921,1909XXXX293,Blocking Filter U,SMPP-AO,"Last notification. Pre approval at REDACTEDwarehouse.com expires at the end of the next business day. Call us from 9-5 EST, M-F. @XXXXXX2070"
XX/XX/2015  09:01:07,1305XXXX495,1909XXXX857,Blocking Filter F,SMPP-AO,"Too many cash advances? End Fees & Interest now, get 75% back each month! Stop auto-drafts & keep YOUR MONEY. Call XXXXXX4288 Reply NO to end"
XX/XX/2015  08:12:09,1561XXXX957,1909XXXX993,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply End 4 removal
XX/XX/2015  08:57:01,1612XXXX533,1909XXXX380,"Blocking Filter F , Blocking Filter U",SMPP-AO,Short on cash? We got you covered! Get approved for CASH in 10 min.100% Secure Bad credit -OK! Grab your CASH NOW! www. REDACTED/cash to opt out reply stop
XX/XX/2015  08:01:11,1626XXXX309,1909XXXX586,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply Quit 4 removal
XX/XX/2015  08:14:10,1626XXXX312,1909XXXX586,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply DNC to end
XX/XX/2015  08:11:09,1321XXXX093,1909XXXX781,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply STOP2end
XX/XX/2015  09:56:04,1973XXXX353,1909XXXX310,Blocking Filter F,SMPP-AO,"Thanks for writing me im over my txt msglimit, Hit me up on my profl then message me your username so we can talk -ttyl :-)"
XX/XX/2015  09:15:52,1702XXXX037,1909XXXX432,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  08:02:08,1435XXXX307,1909XXXX431,Blocking Filter F,SMPP-AO,"Too many cash advances? End Fees & Interest now, get 75% back each month! Stop auto-drafts & keep YOUR MONEY. Call XXXXXX4288 Reply Quit 4 removal"
XX/XX/2015  09:27:19,1702XXXX259,1909XXXX363,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  08:32:08,1704XXXX063,1909XXXX098,Blocking Filter F,SMPP-AO,"Too many cash advances? End Fees & Interest now, get 75% back each month! Stop auto-drafts & keep YOUR MONEY. Call XXXXXXXX43 or Reply End"
XX/XX/2015  08:22:07,1626XXXX025,1909XXXX632,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding payday loans? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply STOP2end
XX/XX/2015  09:50:09,1704XXXX640,1909XXXX330,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply STOP2end
XX/XX/2015  09:17:53,1702XXXX605,1909XXXX281,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  08:00:56,1801XXXX621,1909XXXX839,Blocking Filter F,SMPP-AO,"Minerva, its Beth with REDACTED.  Call me today at XXX-XXX-3512 for a FREE TransUnion credit report and your current credit score. Txt STOP to quit"
XX/XX/2015  10:56:24,1347XXXX946,1909XXXX238,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Wow!  members flirted with you at REDACTED View them! http:// REDACTED/SznTx Reply STOP to unsubscribe
XX/XX/2015  09:29:33,1702XXXX368,1909XXXX795,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  10:04:44,1347XXXX766,1909XXXX505,Suspicious Filter R,SMPP-AO,Local  girls  found:  view their photos: http:// REDACTED/01sOg Reply STOP to unsubscribe
XX/XX/2015  09:48:45,1702XXXX352,1909XXXX401,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  09:48:42,1702XXXX425,1909XXXX433,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  08:04:12,1801XXXX237,1909XXXX453,Blocking Filter F,SMPP-AO,"Nida, its Beth with REDACTED. Last chance for $25 off your credit repair case. Call me today at XXX-XXX-4409. Txt STOP to quit"
XX/XX/2015  10:52:15,1302XXXX832,1909XXXX203,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply DNC to end
XX/XX/2015  10:51:09,1860XXXX803,1909XXXX203,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply NO to end
XX/XX/2015  10:55:01,1347XXXX669,1909XXXX218,"Blocking Filter F , Suspicious Filter R",SMPP-AO,"Wow!  members flirted with you at XXXXX View them! http:// REDACTED/MMQwd
Reply STOP to unsubscribe"
XX/XX/2015  08:01:14,1505XXXX791,1909XXXX303,"Blocking Filter F , Suspicious Filter R",SMPP-AO,"Too many Payday Loans? End Fees & Interest now, get 75% back each month! Stop auto-drafts & keep YOUR MONEY. Call XXXXXX0016 Reply Stop 4 no more"
XX/XX/2015  10:50:09,1848XXXX050,1909XXXX745,"Blocking Filter F , Blocking Filter U",SMPP-AO,You have been chosen to test the Iphone 6 before its released and keep it. Enter your info at www.REDACTED.com to get it now
XX/XX/2015  09:25:02,1702XXXX374,1909XXXX199,Blocking Filter F,SMPP-AO,Feature Film Starring Johnny Depp is casting Main Characters & extras! Call  REDACTED ASAP! Pays up to $842/day! REDACTED-Reply STOP to opt out
XX/XX/2015  08:47:09,1630XXXX482,1909XXXX714,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply DNC to end
XX/XX/2015  10:25:59,1954XXXX413,1909XXXX629,"Blocking Filter F , Suspicious Filter R",SMPP-AO,Wow!  members flirted with you at XXXXX View them! http:// REDACTED/R7VeH Reply STOP to unsubscribe
XX/XX/2015  08:08:10,1505XXXX018,1909XXXX071,Blocking Filter F,SMPP-AO,Do you have 2 or more outstanding cash advances? We can help get rid of them. Call XXXXXXXXXX This is not a loan program Reply End 4 removal
